year,industry,code,label,label,6000201001O0,6000207003O0,6000403001O0,6000901001D3,6000901002D1,6000901002D3,6000902001D2,6000903001D2,6000903016D1,6000904001D3,6000906001D6,6000908001D2,6000908001D3,6000908001D7,CO10100170O0,DR00000052,DR00000082,DR00000113,DR00000136,DR00000156,FNMKFN02,S41000210FD1,S41000210FD2,S41B0D1009O0
2016,G,26260,1,1,0.187808637,1.498860852,0.909745907,12.80452267,-0.535193747,0.24538154,2.424419947,-2.390931373,-7.571147701,0,-0.552572768,16.66872452,-7.027779479,1,0.543432196,3,3,1,3,3,0,-3.872973962,-3.415715967,2.982206057
2015,C,60910,1,1,1.809874131,1.498860852,2.044506952,10.82312301,-0.726703208,0.24538154,2.424419947,-0.104918194,-0.720279802,3,-0.107946477,14.34873072,-0.264531217,1,0.543432196,0,0,0,0,0,0,-0.063648275,-0.068760163,0.525266414
2017,C,145210,1,1,1.809874131,1.498860852,2.044506952,14.61049057,-1.963185292,0.24538154,0.344866839,-1.337745939,-0.472776109,3,-0.035030125,16.48095937,-0.781977685,1,0.052969997,0,0,0,0,0,0,-1.121347195,-0.636380888,0.525266414
2015,C,110570,1,1,1.809874131,1.498860852,2.044506952,15.35949807,-0.737733638,0.24538154,1.85117463,-2.501915029,-1.057576327,4,-0.437511227,19.44823432,2.977744733,0,0.543432196,0,0,0,0,0,0,-1.056893167,-0.969431037,3.557135443
2017,C,151910,1,1,1.809874131,0.120610233,2.044506952,13.54974425,0.07735122,-0.227256721,2.424419947,-0.767555872,-1.289243472,4,-0.527257546,17.85458706,-1.342418626,0,2.503114003,1,3,3,3,0,0,1.39834778,1.106083697,2.25414682
2015,C,28040,1,1,0.122249283,1.498860852,2.044506952,12.94037838,-2.035958009,0.24538154,2.424419947,-1.377481156,-2.294026715,0,-1.951849101,14.87022244,-0.553761509,1,0.543432196,1,3,3,3,1,0,1.504872323,1.638579462,2.907986975
2014,C,28040,1,1,1.809874131,1.498860852,2.044506952,12.8594308,-2.54731234,0.24538154,0.002777376,-1.32731639,-2.289787086,4,-0.786095489,15.25636296,-1.536474211,1,0.543432196,0,3,0,3,1,0,-2.506166557,-3.529238557,2.15613015
2015,C,52900,1,1,1.809874131,1.498860852,2.044506952,13.06575942,0.014547119,0.24538154,2.424419947,-1.074353786,-0.856811759,1,-1.951849101,16.39984621,0.05229329,0,0.543432196,0,0,0,0,1,0,1.240845337,1.890466277,2.244763448
2014,C,37950,1,1,0.665409075,1.498860852,2.044506952,13.62627617,-0.96636283,0.24538154,2.424419947,-1.074353786,-1.936255818,0,-1.951849101,17.45643369,0.054609867,0,2.018964587,0,1,1,1,0,0,-3.075362103,-3.153274925,2.531691141
2015,C,57880,1,1,0.317199258,1.498860852,2.044506952,12.94097723,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.950715902,0,-0.467975382,16.53601156,-1.457314538,1,0.543432196,0,0,0,0,0,0,0.38175785,0.407368986,0.704703362
2016,C,51980,1,1,1.809874131,0.034000918,2.044506952,12.10173301,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.92484949,4,-0.16230901,15.83306422,-1.068826776,1,0.543432196,3,0,0,0,0,0,-2.105692485,-1.716609846,2.392749402
2015,C,53660,1,1,1.809874131,1.498860852,0.181503998,14.91543039,-1.613643468,0.24538154,0.216418912,-1.99355549,-0.923382116,1,-0.095831781,17.1616678,-1.464487922,1,0.543432196,0,3,0,3,0,0,-1.552941862,-0.60071132,3.068634828
2016,C,73640,1,1,1.809874131,1.498860852,0.06874396,12.96461011,-2.862099555,0.24538154,2.424419947,-1.936335934,-0.98277793,2,-0.243705796,16.02181392,-1.012860645,1,0.543432196,0,3,0,3,1,0,-0.115445538,-0.500741626,1.508790524
